15	1
15	40
15	28
15	76
15	52
15	112
15	92
15	145
15	32
15	39
15	160
15	127
16	19
16	148
16	38
16	52
16	132
16	110
16	126
16	155
16	79
16	115
16	70
16	136
16	115
16	27
16	92
16	170
16	154
16	7
16	90
16	47
16	53
16	102
16	29
16	78
16	83
16	57
16	58
16	129
16	138
16	130
16	76
16	88
16	71
16	111
16	92
16	90
16	129
16	171
16	33
16	40
17	89
17	118
17	65
17	26
17	16
17	121
17	91
17	95
17	158
17	141
17	77
17	80
17	98
17	96
17	89
17	1
17	134
17	171
17	62
17	10
17	19
17	10
17	90
17	51
17	76
17	81
17	29
17	79
17	164
17	160
17	13
17	38
17	153
17	142
17	124
17	46
17	40
17	141
17	53
17	150
18	6
18	145
18	106
18	152
18	104
18	130
18	158
18	109
18	122
18	107
18	134
18	58
18	92
18	84
18	130
18	85
18	25
18	98
18	1
18	108
18	91
18	113
18	164
18	129
18	100
18	39
18	19
18	31
18	96
18	112
18	97
18	160
18	66
18	132
18	31
18	128
18	67
18	156
18	142
18	9
19	125
19	87
19	52
19	102
19	24
19	169
19	171
19	117
19	63
19	94
19	160
19	164
19	132
19	71
19	115
19	68
19	169
19	61
19	48
19	149
19	38
19	68
19	46
19	161
19	3
19	103
19	50
19	127
19	92
19	54
19	82
19	121
19	114
19	137
19	26
19	53
19	111
19	7
19	142
19	116
20	149
20	49
20	149
20	148
20	19
20	8
20	146
20	76
20	148
20	88
20	77
20	138
20	84
20	62
20	29
20	44
20	64
20	25
20	20
20	82
20	50
20	148
20	62
20	38
20	41
20	163
20	93
20	69
20	66
20	39
20	27
20	77
20	43
20	3
20	38
20	116
20	103
20	165
20	61
20	64
21	65
21	144
21	148
21	63
21	50
21	159
21	50
21	2
21	45
21	97
21	144
21	92
21	94
21	171
21	129
21	164
21	99
21	47
21	128
21	42
21	60
21	42
21	18
21	37
21	9
21	56
21	77
21	123
21	164
21	26
21	147
21	65
21	105
21	133
21	131
21	159
21	30
21	6
21	69
21	170
22	159
22	57
22	112
22	166
22	54
22	41
22	117
22	74
22	27
22	147
22	1
22	117
22	29
22	51
22	15
22	152
22	32
22	100
22	171
22	126
22	6
22	120
22	130
22	59
22	83
22	103
22	159
22	135
22	58
22	34
22	89
22	37
22	77
22	39
22	46
22	123
22	136
22	123
22	160
22	153
23	149
23	117
23	106
23	86
23	106
23	121
23	133
23	97
23	163
23	3
23	143
23	76
23	58
23	129
23	36
23	65
23	60
23	78
23	111
23	122
23	110
23	9
23	79
23	66
23	59
23	157
23	71
23	44
23	48
23	106
23	95
23	136
23	89
23	88
23	64
23	76
23	102
23	150
23	17
23	9
24	6
24	30
24	163
24	86
24	167
24	91
24	118
24	47
24	158
24	43
24	125
24	158
24	4
24	130
24	140
24	158
24	170
24	146
24	59
24	81
24	40
24	121
24	154
24	48
24	132
24	76
24	99
24	116
24	113
24	49
24	47
24	63
24	90
24	71
24	61
24	7
24	125
24	60
24	152
24	6
25	56
25	132
25	83
25	99
25	26
25	101
25	70
25	73
25	29
25	138
25	142
25	33
25	42
25	139
25	4
25	36
25	29
25	73
25	11
25	149
25	84
25	166
25	131
25	40
25	154
25	164
25	10
25	20
25	5
25	14
25	45
25	150
25	99
25	19
25	42
25	50
25	43
25	153
25	141
25	38
26	8
26	153
26	20
26	125
26	10
26	150
26	55
26	109
26	121
26	35
26	115
26	20
26	162
26	13
26	137
26	11
26	2
26	139
26	102
26	45
26	70
26	120
26	15
26	118
26	97
26	34
26	66
26	115
26	44
26	12
26	163
26	57
26	31
26	99
26	88
26	56
26	90
26	153
26	153
26	143
27	35
27	150
27	129
27	165
27	79
27	138
27	69
27	85
27	23
27	62
27	89
27	77
27	96
27	125
27	144
27	15
27	100
27	47
27	127
27	121
27	116
27	21
27	158
27	84
27	7
27	108
27	55
27	31
27	116
27	163
27	107
27	41
27	67
27	146
27	119
27	155
27	115
27	161
27	138
27	142
28	156
28	47
28	67
28	20
28	143
28	139
28	53
28	153
28	55
28	160
28	121
28	153
28	123
28	25
28	108
28	104
28	163
28	108
28	149
28	166
28	115
28	118
28	29
28	92
28	157
28	151
28	150
28	70
28	143
28	58
28	97
28	105
28	149
28	12
28	51
28	108
28	36
28	105
28	2
28	107
29	59
29	99
29	115
29	115
29	33
29	134
29	39
29	144
29	112
29	92
29	170
29	132
29	136
29	61
29	163
29	15
29	46
29	5
29	122
29	67
29	58
29	81
29	166
29	98
29	159
29	104
29	143
29	58
29	50
29	75
29	130
29	169
29	106
29	75
29	10
29	69
29	99
29	129
29	116
29	170
30	44
30	98
30	94
30	29
30	170
30	44
30	113
30	167
30	153
30	125
30	18
30	34
30	37
30	142
30	101
30	111
30	73
30	91
30	17
30	5
30	58
30	21
30	107
30	72
30	84
30	104
30	50
30	166
30	164
30	62
30	22
30	18
30	49
30	147
30	68
30	30
30	57
30	51
30	38
30	79
31	94
31	29
31	88
31	114
31	110
31	90
31	41
31	81
31	11
31	60
31	125
31	163
31	131
31	103
31	159
31	8
31	123
31	161
31	55
31	108
31	16
31	89
31	15
31	161
31	111
31	48
31	161
31	131
31	93
31	162
31	151
31	92
31	78
31	158
31	150
31	96
31	75
31	39
31	4
31	67
32	74
32	153
32	149
32	48
32	13
32	65
32	131
32	120
32	157
32	116
32	17
32	24
32	64
32	119
32	45
32	75
32	20
32	99
32	98
32	147
32	83
32	125
32	16
32	149
32	116
32	153
32	113
32	15
32	8
32	34
32	52
32	79
32	92
32	141
32	32
32	117
32	168
32	95
32	3
32	157
33	105
33	152
33	19
33	121
33	55
33	154
33	25
33	123
33	70
33	146
33	120
33	139
33	26
33	137
33	109
33	148
33	33
33	44
33	145
33	160
33	15
33	48
33	34
33	69
33	128
33	20
33	57
33	42
33	49
33	134
33	139
33	158
33	128
33	158
33	142
33	79
33	17
33	48
33	87
33	114
34	13
34	79
34	46
34	166
34	118
34	144
34	170
34	14
34	59
34	17
34	161
34	127
34	134
34	63
34	18
34	118
34	143
34	15
34	89
34	6
34	79
34	52
34	2
34	112
34	16
34	84
34	46
34	92
34	3
34	7
34	147
34	51
34	15
34	28
34	123
34	21
34	148
34	23
34	162
34	57
35	156
35	131
35	163
35	11
35	1
35	77
35	31
35	166
35	79
35	64
35	76
35	98
35	103
35	162
35	142
35	47
35	63
35	23
35	79
35	82
35	92
35	77
35	168
35	155
35	54
35	172
35	2
35	84
35	19
35	11
35	94
35	105
35	87
35	77
35	157
35	81
35	50
35	105
35	59
35	16
36	31
36	76
36	142
36	49
36	163
36	105
36	113
36	18
36	113
36	123
36	73
36	137
36	124
36	61
36	76
36	157
36	169
36	58
36	24
36	130
36	172
36	10
36	18
36	105
36	33
36	33
36	64
36	72
36	51
36	82
36	136
36	25
36	75
36	15
36	70
36	104
36	65
36	47
36	32
36	37
37	73
37	72
37	40
37	166
37	56
37	35
37	97
37	2
37	45
37	72
37	13
37	11
37	121
37	22
37	34
37	126
37	65
37	58
37	68
37	149
37	139
37	134
37	79
37	148
37	12
37	162
37	74
37	70
37	73
37	170
37	67
37	145
37	11
37	47
37	163
37	152
37	123
37	2
37	160
37	10
38	25
38	129
38	61
38	5
38	104
38	61
38	114
38	100
38	63
38	100
38	93
38	35
38	135
38	56
38	100
38	38
38	49
38	163
38	32
38	172
38	129
38	153
38	169
38	162
38	139
38	106
38	111
38	77
38	153
38	148
38	69
38	20
38	13
38	37
38	83
38	29
38	112
38	77
38	17
38	78
39	151
39	71
39	70
39	135
39	138
39	84
39	111
39	66
39	38
39	68
39	73
39	113
39	27
39	31
39	164
39	119
39	58
39	23
39	76
39	166
39	2
39	72
39	99
39	81
39	62
39	88
39	89
39	86
39	170
39	21
39	153
39	64
39	2
39	119
39	21
39	68
39	12
39	126
39	151
39	41
40	148
40	151
40	81
40	107
40	102
40	30
40	10
40	161
40	27
40	140
40	162
40	37
40	63
40	78
40	148
40	12
40	118
40	26
40	1
40	81
40	65
40	124
40	28
40	95
40	127
40	100
40	136
40	139
40	81
40	102
40	142
40	62
40	106
40	146
40	23
40	95
40	23
40	37
40	140
40	128
41	38
41	171
41	48
41	74
41	155
41	130
41	66
41	106
41	27
41	83
41	4
41	85
41	125
41	28
41	143
41	67
41	163
41	98
41	8
41	124
41	170
41	116
41	130
41	3
41	48
41	12
41	129
41	15
41	89
41	132
41	90
41	151
41	147
41	59
41	16
41	137
41	31
41	45
41	14
41	82
42	45
42	120
42	26
42	72
42	15
42	72
42	94
42	91
42	153
42	170
42	97
42	138
42	50
42	32
42	124
42	121
42	87
42	20
42	25
42	55
42	104
42	59
42	35
42	138
42	43
42	144
42	96
42	165
42	70
42	161
42	104
42	129
42	147
42	51
42	87
42	10
42	22
42	96
42	44
42	48
43	41
43	82
43	86
43	26
43	110
43	67
43	3
43	102
43	150
43	160
43	120
43	51
43	68
43	94
43	121
43	122
43	6
43	49
43	61
43	82
43	164
43	59
43	160
43	34
43	37
43	105
43	34
43	33
43	118
43	124
43	27
43	114
43	7
43	91
43	93
43	143
43	168
43	107
43	129
43	14
44	61
44	131
44	50
44	169
44	10
44	97
44	102
44	83
44	118
44	60
44	115
44	73
44	53
44	19
44	129
44	58
44	83
44	139
44	64
44	90
44	39
44	108
44	37
44	71
44	40
44	162
44	68
44	66
44	147
44	141
44	128
44	44
44	132
44	29
44	139
44	60
44	61
44	112
44	39
44	116
45	101
45	172
45	121
45	50
45	106
45	166
45	8
45	61
45	122
45	63
45	29
45	127
45	150
45	13
45	27
45	166
45	111
45	61
45	132
45	46
45	172
45	86
45	22
45	73
45	152
45	98
45	26
45	134
45	42
45	111
45	36
45	14
45	90
45	89
45	121
45	4
45	110
45	122
45	9
45	110
46	57
46	23
46	45
46	76
46	62
46	77
46	85
46	77
46	84
46	126
46	157
46	156
46	41
46	40
46	45
46	13
46	56
46	34
46	44
46	24
46	48
46	166
46	73
46	32
46	114
46	7
46	153
46	4
46	53
46	33
46	52
46	50
46	116
46	41
46	144
46	41
46	99
46	117
46	166
46	121
47	152
47	63
47	10
47	119
47	97
47	117
47	134
47	71
47	17
47	105
47	9
47	37
47	115
47	18
47	1
47	119
47	7
47	6
47	6
47	109
47	116
47	65
47	9
47	20
47	80
47	27
47	14
47	25
47	98
47	141
47	108
47	133
47	58
47	150
47	169
47	77
47	104
47	15
47	104
47	55
48	22
48	35
48	89
48	133
48	47
48	21
48	154
48	83
48	107
48	47
48	68
48	32
48	74
48	52
48	144
48	109
48	136
48	120
48	38
48	24
48	86
48	82
48	41
48	154
48	126
48	38
48	164
48	163
48	110
48	132
48	69
48	163
48	39
48	33
48	104
48	6
48	13
48	117
48	126
48	27
49	42
49	64
49	47
49	160
49	75
49	9
49	168
49	5
49	112
49	83
49	81
49	115
49	32
49	58
49	154
49	91
49	60
49	26
49	48
49	163
49	12
49	19
49	19
49	12
49	96
49	21
49	138
49	25
49	36
49	172
49	170
49	171
49	23
49	46
49	166
49	14
49	112
49	144
49	90
49	39
50	164
50	82
50	99
50	106
50	10
50	115
50	67
50	53
50	149
50	136
50	45
50	25
50	78
50	104
50	75
50	37
50	126
50	148
50	18
50	129
50	164
50	68
50	62
50	4
50	154
50	126
50	50
50	54
50	35
50	152
50	58
50	59
50	165
50	84
50	140
50	144
50	126
50	139
50	144
50	103
51	61
51	99
51	39
51	28
51	166
51	135
51	145
51	103
51	36
51	107
51	9
51	152
51	38
51	127
51	53
51	162
51	95
51	150
51	16
51	127
51	63
51	99
51	172
51	34
51	58
51	17
51	75
51	22
51	163
51	120
51	100
51	78
51	46
51	131
51	5
51	17
51	78
51	51
51	101
51	25
52	146
52	72
52	27
52	102
52	97
52	87
52	101
52	24
52	3
52	16
52	34
52	161
52	89
52	52
52	68
52	52
52	28
52	49
52	46
52	39
52	10
52	141
52	128
52	110
52	74
52	160
52	89
52	92
52	65
52	58
52	22
52	165
52	73
52	109
52	84
52	60
52	29
52	39
52	120
52	131
53	9
53	114
53	84
53	74
53	123
53	99
53	25
53	152
53	150
53	136
53	15
53	144
53	102
53	130
53	36
53	18
53	104
53	2
53	97
53	76
53	148
53	120
53	133
53	67
53	100
53	76
53	104
53	102
53	66
53	3
53	71
53	103
53	61
53	26
53	148
53	35
53	24
53	164
53	112
53	67
54	140
54	126
54	123
54	108
54	35
54	30
54	24
54	91
54	68
54	42
54	10
54	49
54	113
54	43
54	91
54	164
54	59
54	147
54	98
54	31
54	117
54	14
54	46
54	115
54	84
54	83
54	32
54	35
54	21
54	19
54	13
54	72
54	38
54	8
54	90
54	36
54	118
54	51
54	164
54	48
55	59
55	34
55	156
55	84
55	27
55	72
55	121
55	68
55	23
55	37
55	171
55	168
55	29
55	118
55	8
55	35
55	160
55	64
55	65
55	136
55	20
55	133
55	148
55	144
55	121
55	168
55	55
55	108
55	81
55	164
55	144
55	158
55	56
55	47
55	6
55	69
55	67
55	39
55	146
55	22
56	50
56	34
56	171
56	128
56	107
56	34
56	59
56	20
56	4
56	71
56	67
56	142
56	39
56	128
56	117
56	27
56	136
56	19
56	4
56	71
56	27
56	89
56	123
56	40
56	116
56	121
56	150
56	59
56	7
56	136
56	141
56	55
56	87
56	54
56	34
56	128
56	74
56	6
56	81
56	94
57	1
57	83
57	110
57	102
57	122
57	157
57	3
57	24
57	67
57	62
57	167
57	90
57	77
57	83
57	58
57	119
57	9
57	9
57	150
57	15
57	158
57	48
57	117
57	50
57	67
57	148
57	40
57	116
57	22
57	123
57	7
57	52
57	5
57	52
57	18
57	144
57	75
57	129
57	16
57	35
58	47
58	167
58	17
58	68
58	33
58	148
58	29
58	170
58	97
58	121
58	87
58	61
58	168
58	161
58	139
58	16
58	160
58	2
58	132
58	115
58	155
58	55
58	157
58	163
58	103
58	158
58	42
58	131
58	165
58	134
58	70
58	1
58	111
58	88
58	54
58	66
58	70
58	53
58	164
58	86
59	112
59	63
59	129
59	56
59	142
59	105
59	55
59	81
59	85
59	44
59	84
59	145
59	98
59	87
59	123
59	34
59	112
59	125
59	96
59	4
59	157
59	114
59	34
59	158
59	99
59	151
59	94
59	59
59	40
59	90
59	35
59	55
59	120
59	14
59	20
59	20
59	119
59	34
59	105
59	152
60	63
60	68
60	98
60	128
60	14
60	91
60	144
60	86
60	166
60	157
60	10
60	122
60	108
60	11
60	171
60	166
60	4
60	138
60	128
60	4
60	160
60	136
60	121
60	40
60	75
60	37
60	15
60	54
60	79
60	34
60	145
60	81
60	36
60	99
60	123
60	149
60	95
60	36
60	162
60	171
61	132
61	90
61	45
61	70
61	7
61	47
61	103
61	71
61	149
61	56
61	150
61	32
61	77
61	77
61	171
61	126
61	92
61	170
61	39
61	166
61	111
61	32
61	74
61	105
61	98
61	45
61	26
61	34
61	38
61	76
61	79
61	4
61	107
61	73
61	120
61	103
61	130
61	113
61	96
61	124
62	142
62	144
62	154
62	88
62	143
62	166
62	153
62	4
62	172
62	68
62	12
62	95
62	158
62	135
62	98
62	60
62	153
62	42
62	21
62	111
62	166
62	37
62	16
62	109
62	5
62	136
62	73
62	134
62	171
62	24
62	35
62	95
62	96
62	8
62	57
62	108
62	135
62	144
62	163
62	171
63	46
63	55
63	118
63	2
63	96
63	41
63	35
63	77
63	88
63	27
63	150
63	96
63	139
63	97
63	133
63	15
63	57
63	112
63	90
63	59
63	108
63	126
63	104
63	132
63	102
63	171
63	119
63	111
63	112
63	30
63	93
63	47
63	26
63	75
63	109
63	126
63	89
63	145
63	98
63	153
64	111
64	78
64	115
64	48
64	158
64	110
64	129
64	58
64	139
64	146
64	96
64	113
64	28
64	6
64	23
64	76
64	144
64	93
64	167
64	18
64	158
64	23
64	127
64	23
64	61
64	40
64	89
64	100
64	154
64	83
64	106
64	143
64	158
64	69
64	138
64	11
64	102
64	111
64	170
64	93
65	104
65	12
65	111
65	12
65	132
65	36
65	152
65	59
65	18
65	66
65	127
65	172
65	38
65	169
65	160
65	19
65	81
65	14
65	73
65	59
65	66
65	103
65	25
65	112
65	58
65	106
65	11
65	26
65	135
65	151
65	46
65	97
65	131
65	52
65	155
65	146
65	123
65	172
65	130
65	76
66	17
66	10
66	9
66	50
66	139
66	7
66	45
66	156
66	169
66	109
66	2
66	48
66	62
66	129
66	21
66	160
66	134
66	7
66	48
66	125
66	14
66	120
66	102
66	166
66	120
66	153
66	76
66	36
66	161
66	42
66	154
66	72
66	72
66	153
66	166
66	68
66	13
66	37
66	106
66	162
67	134
67	65
67	68
67	103
67	57
67	5
67	63
67	74
67	10
67	75
67	131
67	155
67	122
67	97
67	42
67	87
67	44
67	82
67	161
67	149
67	90
67	58
67	125
67	114
67	92
67	100
67	14
67	25
67	17
67	171
67	31
67	56
67	106
67	26
67	43
67	79
67	75
67	111
67	71
67	27
68	142
68	153
68	66
68	49
68	3
68	86
68	49
68	28
68	110
68	97
68	3
68	159
68	31
68	45
68	156
68	43
68	55
68	21
68	172
68	149
68	9
68	161
68	151
68	155
68	28
68	16
68	39
68	81
68	164
68	147
68	97
68	46
68	115
68	55
68	83
68	154
68	5
68	15
68	5
68	106
69	78
69	165
69	154
69	170
69	47
69	13
69	70
69	167
69	95
69	61
69	146
69	145
69	44
69	119
69	156
69	114
69	164
69	120
69	87
69	120
69	141
69	6
69	73
69	32
69	92
69	84
69	163
69	127
69	153
69	4
69	96
69	41
69	116
69	54
69	42
69	19
69	134
69	71
69	158
69	141
70	64
70	77
70	42
70	45
70	119
70	169
70	128
70	150
70	75
70	132
70	140
70	29
70	17
70	98
70	138
70	168
70	50
70	80
70	29
70	44
70	66
70	13
70	39
70	104
70	37
70	16
70	135
70	46
70	61
70	88
70	159
70	82
70	56
70	151
70	61
70	140
70	164
70	15
70	20
70	163
71	76
71	74
71	146
71	59
71	172
71	1
71	145
71	75
71	112
71	27
71	95
71	60
71	77
71	10
71	110
71	88
71	56
71	103
71	40
71	158
71	43
71	110
71	30
71	145
71	145
71	169
71	59
71	23
71	138
71	69
71	88
71	4
71	31
71	112
71	149
71	115
71	63
71	153
71	154
71	100
72	130
72	137
72	91
72	63
72	112
72	156
72	117
72	160
72	34
72	79
72	142
72	168
72	73
72	31
72	115
72	90
72	131
72	153
72	68
72	133
72	21
72	63
72	119
72	74
72	49
72	40
72	101
72	1
72	117
72	156
72	21
72	16
72	108
72	162
72	6
72	18
72	34
72	17
72	83
72	9
73	150
73	108
73	57
73	47
73	153
73	13
73	118
73	55
73	136
73	101
73	119
73	47
73	78
73	90
73	35
73	124
73	125
73	48
73	49
73	120
73	98
73	136
73	158
73	155
73	119
73	170
73	92
73	145
73	76
73	38
73	82
73	135
73	48
73	66
73	89
73	24
73	149
73	150
73	46
73	42
74	94
74	152
74	82
74	109
74	164
74	84
74	54
74	23
74	71
74	130
74	130
74	88
74	55
74	147
74	76
74	100
74	38
74	114
74	85
74	47
74	152
74	156
74	144
74	121
74	136
74	150
74	30
74	54
74	120
74	113
74	37
74	171
74	88
74	69
74	163
74	134
74	163
74	75
74	105
74	18
75	24
75	161
75	133
75	123
75	143
75	88
75	28
75	80
75	162
75	84
75	152
75	13
75	109
75	69
75	170
75	107
75	19
75	170
75	19
75	94
75	63
75	21
75	17
75	83
75	15
75	18
75	147
75	102
75	152
75	109
75	68
75	54
75	10
75	157
75	27
75	166
75	26
75	35
75	46
75	98
76	157
76	145
76	39
76	147
76	171
76	171
76	112
76	6
76	148
76	3
76	22
76	168
76	169
76	92
76	43
76	58
76	94
76	134
76	82
76	163
76	62
76	76
76	47
76	14
76	128
76	22
76	127
76	76
76	81
76	87
76	38
76	15
76	105
76	78
76	92
76	116
76	146
76	101
76	137
76	114
77	11
77	98
77	13
77	39
77	54
77	125
77	134
77	63
77	97
77	93
77	99
77	18
77	101
77	46
77	101
77	171
77	111
77	144
77	148
77	123
77	106
77	94
77	132
77	166
77	158
77	57
77	60
77	100
77	47
77	106
77	115
77	154
77	17
77	97
77	137
77	152
77	43
77	108
77	96
77	14
78	33
78	143
78	164
78	58
78	82
78	105
78	167
78	137
78	21
78	23
78	149
78	59
78	100
78	91
78	156
78	140
78	98
78	144
78	35
78	4
78	166
78	112
78	44
78	59
78	49
78	42
78	26
78	166
78	146
78	41
78	124
78	41
78	64
78	76
78	155
78	57
78	88
78	12
78	53
78	163
79	153
79	75
79	111
79	145
79	164
79	42
79	69
79	165
79	39
79	113
79	116
79	80
79	41
79	50
79	145
79	145
79	47
79	119
79	7
79	78
79	50
79	20
79	113
79	125
79	168
79	76
79	45
79	131
79	63
79	135
79	43
79	22
79	16
79	84
79	98
79	113
79	88
79	7
79	48
79	160
80	73
80	138
80	57
80	131
80	14
80	40
80	166
80	151
80	112
80	58
80	146
80	135
80	68
80	73
80	4
80	121
80	37
80	52
80	146
80	125
80	144
80	86
80	37
80	33
80	40
80	62
80	98
80	122
80	107
80	67
80	61
80	81
80	14
80	22
80	136
80	130
80	20
80	130
80	158
80	121
81	67
81	154
81	169
81	146
81	22
81	69
81	133
81	87
81	122
81	126
81	5
81	50
81	145
81	89
81	155
81	37
81	39
81	166
81	95
81	144
81	145
81	136
81	116
81	86
81	88
81	137
81	26
81	40
81	104
81	36
81	47
81	124
81	140
81	75
81	65
81	170
81	15
81	58
81	15
81	111
82	83
82	59
82	32
82	168
82	169
82	128
82	40
82	169
82	65
82	2
82	164
82	153
82	59
82	143
82	96
82	28
82	162
82	139
82	7
82	78
82	73
82	6
82	147
82	12
82	119
82	61
82	170
82	168
82	7
82	109
82	160
82	66
82	160
82	96
82	33
82	128
82	81
82	23
82	161
82	166
83	64
83	11
83	122
83	106
83	160
83	125
83	23
83	54
83	165
83	84
83	103
83	103
83	107
83	40
83	47
83	12
83	113
83	64
83	43
83	16
83	147
83	131
83	90
83	28
83	146
83	15
83	77
83	89
83	27
83	42
83	170
83	143
83	134
83	6
83	141
83	42
83	96
83	120
83	39
83	82
84	96
84	172
84	169
84	140
84	66
84	66
84	151
84	45
84	125
84	92
84	114
84	1
84	10
84	130
84	150
84	108
84	160
84	6
84	148
84	116
84	94
84	121
84	27
84	85
84	99
84	17
84	129
84	163
84	60
84	102
84	169
84	72
84	19
84	139
84	66
84	121
84	91
84	28
84	55
84	66
85	140
85	41
85	33
85	64
85	140
85	128
85	40
85	107
85	42
85	47
85	66
85	92
85	46
85	37
85	160
85	92
85	109
85	142
85	170
85	61
85	3
85	53
85	49
85	13
85	154
85	129
85	83
85	57
85	89
85	55
85	166
85	64
85	41
85	115
85	149
85	140
85	78
85	159
85	20
85	120
86	45
86	92
86	162
86	155
86	108
86	8
86	16
86	39
86	118
86	12
86	99
86	97
86	77
86	147
86	138
86	105
86	98
86	162
86	81
86	121
86	76
86	113
86	2
86	63
86	32
86	150
86	34
86	66
86	155
86	13
86	141
86	20
86	144
86	152
86	90
86	169
86	91
86	99
86	120
86	99
87	66
87	7
87	2
87	15
87	27
87	50
87	162
87	151
87	34
87	150
87	103
87	132
87	9
87	100
87	145
87	38
87	41
87	34
87	40
87	101
87	131
87	8
87	157
87	58
87	123
87	30
87	16
87	167
87	7
87	43
87	8
87	47
87	131
87	42
87	149
87	74
87	140
87	44
87	67
87	75
88	34
88	141
88	100
88	163
88	39
88	14
88	32
88	81
88	153
88	148
88	2
88	66
88	131
88	134
88	34
88	91
88	6
88	112
88	25
88	5
